Fecha;Hora;Duracion;Tipo;GPlan;Costo;Equipo;Sintoma;Modo de Falla;Causa;Orden;Impacto;Det. Sistema;Comentario
07/08/2023;22:38:00;0,2167;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
07/08/2023;0:32:00;0,15;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
07/08/2023;1:25:00;0,2167;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
07/08/2023;6:24:00;1,1;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
07/08/2023;9:59:00;0,2167;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
07/08/2023;14:10:00;0,2667;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
07/08/2023;16:54:00;0,25;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
07/08/2023;18:11:00;0,0833;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
07/08/2023;20:46:00;2,0667;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
07/08/2023;0:50:00;9,4333;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
07/08/2023;11:05:00;0,0667;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
07/08/2023;12:48:00;10,1667;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
08/08/2023;0:30:00;298,2167;DO;D;0;Equipo 15;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
08/08/2023;18:13:00;0,2833;DO;D;0;Equipo 7;-1;MDF1;-1;---;1;0;Equipo Detenido por Proteccin Control de Proceso Corriendo en Vacio.
08/08/2023;0:35:00;0,55;DO;D;0;Equipo 8;-1;MDF1;-1;---;1;0;Equipo Detenido por Proteccin Control de Proceso Corriendo en Vacio.
08/08/2023;7:30:00;0,1667;DO;D;0;Equipo 8;-1;MDF1;-1;---;1;0;Equipo Detenido por Proteccin Control de Proceso Corriendo en Vacio.
08/08/2023;0:05:00;1,1833;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
08/08/2023;3:42:00;0,0833;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
08/08/2023;4:42:00;0,4;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
08/08/2023;5:56:00;0,2333;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
08/08/2023;6:29:00;0,2167;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
08/08/2023;7:00:00;0,9667;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
08/08/2023;10:26:00;0,2167;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
08/08/2023;12:00:00;0,0667;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
08/08/2023;17:24:00;0,3167;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
08/08/2023;19:37:00;0,3833;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
08/08/2023;22:07:00;0,1833;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
08/08/2023;1:08:00;0,2167;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
08/08/2023;3:31:00;0,1833;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
08/08/2023;6:42:00;0,3;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
08/08/2023;10:40:00;0,2333;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
08/08/2023;11:25:00;0,3;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
08/08/2023;17:43:00;0,8833;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
08/08/2023;22:21:00;0,1333;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
08/08/2023;1:28:00;9,9833;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
08/08/2023;11:43:00;25,8167;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
09/08/2023;14:19:00;3,4167;MI;D;0;Equipo 17;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB07 debido a restriccin de tratamiento en planta, por alta presin en los descansos del molino sag 5, asociado a bajo nivel stockpile.
09/08/2023;17:57:00;0,3167;MI;D;0;Equipo 17;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB07 debido a falla de sensores de nivel de sumidero del molino.
09/08/2023;19:11:00;18,9167;MI;D;0;Equipo 17;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB07 debido a restriccin de tratamiento en planta, por alta presin en los descansos del molino sag 5, asociado a bajo nivel stockpile.
09/08/2023;1:50:00;0,4;DO;D;0;Equipo 8;-1;MDF1;-1;---;1;0;Equipo Detenido por Proteccin Control de Proceso Corriendo en Vacio.
09/08/2023;15:15:00;2,4833;DO;D;0;Equipo 8;-1;MDF1;-1;---;1;0;Equipo Detenido por Proteccin Control de Proceso Corriendo en Vacio.
09/08/2023;20:05:00;1,7167;DO;D;0;Equipo 8;-1;MDF1;-1;---;1;0;Equipo Detenido por Proteccin Control de Proceso Corriendo en Vacio.
09/08/2023;14:19:00;3,4167;MI;D;0;Equipo 17;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB07 debido a restriccin de tratamiento en planta, por alta presin en los descansos del molino sag 5, asociado a bajo nivel stockpile.
09/08/2023;17:57:00;0,3167;MI;D;0;Equipo 17;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB07 debido a falla de sensores de nivel de sumidero del molino.
09/08/2023;19:11:00;18,9167;MI;D;0;Equipo 17;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB07 debido a restriccin de tratamiento en planta, por alta presin en los descansos del molino sag 5, asociado a bajo nivel stockpile.
09/08/2023;14:19:00;3,4167;DONP;D;0;Equipo 19;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta, debido a alta presin en los descansos del molino sag 5, asociado a bajo nivel stockpile.
09/08/2023;17:57:00;0,3167;DONP;D;0;Equipo 19;-1;MDF18;-1;---;1;0;Equipo detenido por falla de sensores de nivel de sumidero del molino.
09/08/2023;19:11:00;12,8167;DONP;D;0;Equipo 19;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta, debido a alta presin en los descansos del molino sag 5, asociado a bajo nivel stockpile.
09/08/2023;14:19:00;3,4167;MI;D;0;Equipo 17;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB07 debido a restriccin de tratamiento en planta, por alta presin en los descansos del molino sag 5, asociado a bajo nivel stockpile.
09/08/2023;17:57:00;0,3167;MI;D;0;Equipo 17;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB07 debido a falla de sensores de nivel de sumidero del molino.
09/08/2023;19:11:00;18,9167;MI;D;0;Equipo 17;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB07 debido a restriccin de tratamiento en planta, por alta presin en los descansos del molino sag 5, asociado a bajo nivel stockpile.
09/08/2023;14:19:00;3,4167;DONP;D;0;Equipo 19;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta, debido a alta presin en los descansos del molino sag 5, asociado a bajo nivel stockpile.
09/08/2023;17:57:00;0,3167;DONP;D;0;Equipo 19;-1;MDF18;-1;---;1;0;Equipo detenido por falla de sensores de nivel de sumidero del molino.
09/08/2023;19:11:00;12,8167;DONP;D;0;Equipo 19;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta, debido a alta presin en los descansos del molino sag 5, asociado a bajo nivel stockpile.
09/08/2023;1:20:00;1,0167;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
09/08/2023;7:16:00;0,1167;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
09/08/2023;10:53:00;0,0833;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
09/08/2023;11:46:00;0,2;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
09/08/2023;13:31:00;0,85;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
09/08/2023;14:23:00;3,5333;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
09/08/2023;19:25:00;0,15;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
09/08/2023;19:35:00;2,6;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
09/08/2023;22:12:00;0,0667;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
09/08/2023;22:18:00;0,1667;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
09/08/2023;2:20:00;0,2833;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
09/08/2023;7:06:00;0,1333;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
09/08/2023;10:53:00;0,0833;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
09/08/2023;11:58:00;0,2167;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
09/08/2023;17:44:00;0,1833;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
09/08/2023;17:55:00;0,3;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
09/08/2023;22:28:00;0,4167;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
09/08/2023;15:35:00;50,65;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
09/08/2023;14:19:00;3,4167;DONP;D;0;Equipo 19;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta, debido a alta presin en los descansos del molino sag 5, asociado a bajo nivel stockpile.
09/08/2023;17:57:00;0,3167;DONP;D;0;Equipo 19;-1;MDF18;-1;---;1;0;Equipo detenido por falla de sensores de nivel de sumidero del molino.
09/08/2023;19:11:00;12,8167;DONP;D;0;Equipo 19;-1;MDF5;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta, debido a alta presin en los descansos del molino sag 5, asociado a bajo nivel stockpile.
10/08/2023;22:47:00;0,1667;DO;D;0;Equipo 8;-1;MDF1;-1;---;1;0;Equipo Detenido por Proteccin Control de Proceso Corriendo en Vacio.
10/08/2023;8:00:00;6,1;DONP;D;0;Equipo 19;-1;MDF53;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta por alta presin en los descansos del molino sag, asociado a un aumento de granulometria de alimentacin (Fraccin grueso 14,2, fraccin medios 23,9, C.E.E. 3.7).
10/08/2023;8:00:00;6,1;DONP;D;0;Equipo 19;-1;MDF53;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta por alta presin en los descansos del molino sag, asociado a un aumento de granulometria de alimentacin (Fraccin grueso 14,2, fraccin medios 23,9, C.E.E. 3.7).
10/08/2023;3:32:00;0,1167;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
10/08/2023;9:33:00;0,1667;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
10/08/2023;10:53:00;0,3833;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
10/08/2023;11:51:00;0,0833;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
10/08/2023;13:06:00;0,3167;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
10/08/2023;13:26:00;0,1167;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
10/08/2023;16:32:00;0,1833;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
10/08/2023;18:45:00;0,1333;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
10/08/2023;21:55:00;1,15;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
10/08/2023;23:25:00;0,4667;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
10/08/2023;3:29:00;0,0667;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
10/08/2023;9:11:00;0,0833;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
10/08/2023;13:33:00;0,2167;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
10/08/2023;16:43:00;0,4333;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
10/08/2023;23:05:00;0,2833;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
10/08/2023;8:00:00;6,1;DONP;D;0;Equipo 19;-1;MDF53;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta por alta presin en los descansos del molino sag, asociado a un aumento de granulometria de alimentacin (Fraccin grueso 14,2, fraccin medios 23,9, C.E.E. 3.7).
11/08/2023;0:12:00;2,6;MI;D;0;Equipo 17;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB07 debido a restriccin de tratamiento en planta por alta presin en los descansos del molino sag, asociado a un aumento de granulometria de alimentacin (Fraccin grueso 14,2, fraccin medios 23,9, C.E.E. 3.7).
11/08/2023;18:14:00;1,0667;MI;D;0;Equipo 7;-1;MDF22;-1;---;1;0;Equipo detenido por detencin de correa CV-203 para cambio de polin.
11/08/2023;19:18:00;0,0667;DO;D;0;Equipo 7;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
11/08/2023;18:14:00;1,0667;MI;D;0;Equipo 8;-1;MDF22;-1;---;1;0;Equipo detenido por detencin de correa CV-203 para cambio de polin.
11/08/2023;0:12:00;2,6;MI;D;0;Equipo 17;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB07 debido a restriccin de tratamiento en planta por alta presin en los descansos del molino sag, asociado a un aumento de granulometria de alimentacin (Fraccin grueso 14,2, fraccin medios 23,9, C.E.E. 3.7).
11/08/2023;0:12:00;2,6;DONP;D;0;Equipo 19;-1;MDF53;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta por alta presin en los descansos del molino sag, asociado a un aumento de granulometria de alimentacin (Fraccin grueso 14,2, fraccin medios 23,9, C.E.E. 3.7).
11/08/2023;0:12:00;2,6;MI;D;0;Equipo 17;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB07 debido a restriccin de tratamiento en planta por alta presin en los descansos del molino sag, asociado a un aumento de granulometria de alimentacin (Fraccin grueso 14,2, fraccin medios 23,9, C.E.E. 3.7).
11/08/2023;0:12:00;2,6;DONP;D;0;Equipo 19;-1;MDF53;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta por alta presin en los descansos del molino sag, asociado a un aumento de granulometria de alimentacin (Fraccin grueso 14,2, fraccin medios 23,9, C.E.E. 3.7).
11/08/2023;18:14:00;1,0667;MCM;M;0;Equipo 1;-1;MDF48;-1;---;1;0;Equipo detenido por cambio de polin.
11/08/2023;18:14:00;1,0667;MI;D;0;Equipo 2;-1;MDF22;-1;---;1;0;Equipo detenido por detencin de correa CV-203 para cambio de polin.
11/08/2023;10:40:00;0,2167;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
11/08/2023;18:12:00;0,0333;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
11/08/2023;18:14:00;1,0667;MI;D;0;Equipo 3;-1;MDF22;-1;---;1;0;Equipo detenido por detencin de correa CV-203 para cambio de polin.
11/08/2023;19:18:00;0,1;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
11/08/2023;23:18:00;0,15;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
11/08/2023;10:53:00;0,1333;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
11/08/2023;18:12:00;0,0333;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
11/08/2023;18:14:00;1,0667;MI;D;0;Equipo 4;-1;MDF22;-1;---;1;0;Equipo detenido por detencin de correa CV-203 para cambio de polin.
11/08/2023;19:18:00;0,15;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
11/08/2023;23:28:00;0,15;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
11/08/2023;18:14:00;1,0667;MI;D;0;Equipo 5;-1;MDF22;-1;---;1;0;Equipo detenido por detencin de correa CV-203 para cambio de polin.
11/08/2023;22:51:00;36,6667;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
11/08/2023;0:12:00;2,6;DONP;D;0;Equipo 19;-1;MDF53;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta por alta presin en los descansos del molino sag, asociado a un aumento de granulometria de alimentacin (Fraccin grueso 14,2, fraccin medios 23,9, C.E.E. 3.7).
12/08/2023;6:03:00;0,1167;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
12/08/2023;21:59:00;0,0833;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
12/08/2023;6:10:00;0,0833;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
13/08/2023;11:26:00;2;MI;D;0;Equipo 16;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB06 debido a restriccin de tratamiento en planta por alta presin en los descansos del molino, asociado a un aumento de granulometria de alimentacin.
13/08/2023;18:06:00;2,2667;MI;D;0;Equipo 17;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB07 debido a restriccin de tratamiento en planta por alta presin en los descansos del molino, asociado a un aumento de granulometria de alimentacin.
13/08/2023;11:31:00;0,6;MI;D;0;Equipo 7;-1;MDF10;-1;---;1;0;Equipo detenido por detencin de correa CV-203 para limpieza de traspasos.
13/08/2023;18:06:00;0,1833;DONP;D;0;Equipo 7;-1;MDF2;-1;---;1;0;Equipo detenido para inspeccin de recamara.
13/08/2023;11:31:00;0,6;MI;D;0;Equipo 8;-1;MDF10;-1;---;1;0;Equipo detenido por detencin de correa CV-203 para limpieza de traspasos.
13/08/2023;18:06:00;0,1833;DONP;D;0;Equipo 8;-1;MDF2;-1;---;1;0;Equipo detenido para inspeccin de recamara.
13/08/2023;11:26:00;2;MI;D;0;Equipo 16;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB06 debido a restriccin de tratamiento en planta por alta presin en los descansos del molino, asociado a un aumento de granulometria de alimentacin.
13/08/2023;18:06:00;2,2667;MI;D;0;Equipo 17;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB07 debido a restriccin de tratamiento en planta por alta presin en los descansos del molino, asociado a un aumento de granulometria de alimentacin.
13/08/2023;11:26:00;2;DONP;D;0;Equipo 18;-1;MDF53;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta por alta presin en los descansos del molino, asociado a un aumento de granulometria de alimentacin (fraccin grueso12,8, medios25,8 , C.E.E. 4,1 Kwh/Ton) (SPI plan 45 min, SPI mezcla 54 min).
13/08/2023;18:06:00;2,2667;DONP;D;0;Equipo 19;-1;MDF53;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta por alta presin en los descansos del molino, asociado a un aumento de granulometria de alimentacin (fraccin grueso12,8, medios25,8 , C.E.E. 4,1 Kwh/Ton) (SPI plan 45 min, SPI mezcla 54 min).
13/08/2023;11:26:00;2;MI;D;0;Equipo 16;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB06 debido a restriccin de tratamiento en planta por alta presin en los descansos del molino, asociado a un aumento de granulometria de alimentacin.
13/08/2023;18:06:00;2,2667;MI;D;0;Equipo 17;-1;MDF4;-1;---;1;0;Equipo detenido por detencin de MB07 debido a restriccin de tratamiento en planta por alta presin en los descansos del molino, asociado a un aumento de granulometria de alimentacin.
13/08/2023;11:26:00;2;DONP;D;0;Equipo 18;-1;MDF53;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta por alta presin en los descansos del molino, asociado a un aumento de granulometria de alimentacin (fraccin grueso12,8, medios25,8 , C.E.E. 4,1 Kwh/Ton) (SPI plan 45 min, SPI mezcla 54 min).
13/08/2023;18:06:00;2,2667;DONP;D;0;Equipo 19;-1;MDF53;-1;---;1;0;Equipo detenido por restriccin de tratamiento en planta por alta presin en los descansos del molino, asociado a un aumento de granulometria de alimentacin (fraccin grueso12,8, medios25,8 , C.E.E. 4,1 Kwh/Ton) (SPI plan 45 min, SPI mezcla 54 min).
13/08/2023;11:31:00;0,6;DONP;D;0;Equipo 1;-1;MDF3;-1;---;1;0;Equipo detenido para limpieza de traspasos.
13/08/2023;18:01:00;0,0833;DO;D;0;Equipo 1;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
13/08/2023;18:06:00;0,1833;MI;D;0;Equipo 1;-1;MDF15;-1;---;1;0;Equipo detenido para inspeccin de recamara de chancadores.
13/08/2023;11:31:00;0,6;MI;D;0;Equipo 2;-1;MDF10;-1;---;1;0;Equipo detenido por detencin de correa CV-203 para limpieza de traspasos.
13/08/2023;18:06:00;0,1833;MI;D;0;Equipo 2;-1;MDF15;-1;---;1;0;Equipo detenido para inspeccin de recamara de chancadores.
13/08/2023;0:48:00;0,4333;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
13/08/2023;3:13:00;0,1667;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
13/08/2023;5:06:00;0,1667;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
13/08/2023;5:29:00;0,1667;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
13/08/2023;5:57:00;0,0833;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
13/08/2023;11:29:00;0,0333;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
13/08/2023;11:31:00;0,6;MI;D;0;Equipo 3;-1;MDF10;-1;---;1;0;Equipo detenido por detencin de correa CV-203 para limpieza de traspasos.
13/08/2023;12:07:00;0,1;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
13/08/2023;14:44:00;0,0833;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
13/08/2023;17:59:00;0,1167;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
13/08/2023;18:06:00;0,1833;MI;D;0;Equipo 3;-1;MDF15;-1;---;1;0;Equipo detenido para inspeccin de recamara de chancadores.
13/08/2023;18:17:00;0,1167;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
13/08/2023;19:41:00;0,2167;DONP;D;0;Equipo 3;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
13/08/2023;21:00:00;0,2667;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
13/08/2023;21:46:00;0,1833;DO;D;0;Equipo 3;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
13/08/2023;5:46:00;0,1833;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
13/08/2023;6:15:00;0,15;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
13/08/2023;6:56:00;0,0833;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
13/08/2023;9:32:00;0,2833;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
13/08/2023;11:29:00;0,0333;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
13/08/2023;11:31:00;0,6;MI;D;0;Equipo 4;-1;MDF10;-1;---;1;0;Equipo detenido por detencin de correa CV-203 para limpieza de traspasos.
13/08/2023;12:07:00;0,1;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
13/08/2023;17:59:00;0,1167;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
13/08/2023;18:06:00;0,1833;MI;D;0;Equipo 4;-1;MDF15;-1;---;1;0;Equipo detenido para inspeccin de recamara de chancadores.
13/08/2023;18:17:00;0,1167;DO;D;0;Equipo 4;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
13/08/2023;21:15:00;0,0833;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
13/08/2023;22:49:00;0,1667;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
13/08/2023;23:06:00;0,0667;DONP;D;0;Equipo 4;-1;MDF3;-1;---;1;0;Equipo Detenido por Limpieza atollo circuito de chancado.
13/08/2023;11:31:00;0,6;MI;D;0;Equipo 5;-1;MDF10;-1;---;1;0;Equipo detenido por detencin de correa CV-203 para limpieza de traspasos.
13/08/2023;12:38:00;5,4667;DO;D;0;Equipo 5;-1;MDF1;-1;---;1;0;Equipo Detenido por Decision Operacional.
